Function,Iteration,WSOA,PSO,DE,GA,ABC,GWO,WOA,SCA,HHO,MPA,AO,DBO
F11,74,2.600070881145767e+03,2.650211903026426e+03,2.603033161694376e+03,2.602193707515972e+03,2.604475286197354e+03,2.601869294465087e+03,2.618547454778982e+03,2.627130960003156e+03,2.603341039973791e+03,2.603464856283947e+03,2.600007427453308e+03,2.631332976247123e+03
F11,75,2.600055659720710e+03,2.650211903026426e+03,2.602296814311834e+03,2.601728765964801e+03,2.604475286197354e+03,2.601869294465087e+03,2.617561291824701e+03,2.627130960003156e+03,2.603252034029751e+03,2.602836369085749e+03,2.600007427453308e+03,2.631005844810911e+03
F11,76,2.600053857909038e+03,2.650176729259086e+03,2.601738791922236e+03,2.601650158851582e+03,2.604475286197354e+03,2.601869294465087e+03,2.616594947826987e+03,2.627130960003156e+03,2.603148780562630e+03,2.601971443042647e+03,2.600007427453308e+03,2.631005844810911e+03
F11,77,2.600044679894037e+03,2.649760971106913e+03,2.601738791922236e+03,2.601646381361551e+03,2.604475286197354e+03,2.601869294465087e+03,2.616574975674093e+03,2.627130960003156e+03,2.602945990606422e+03,2.601593438794551e+03,2.600007427453308e+03,2.631005844810911e+03
F11,78,2.600042972162094e+03,2.648920322839666e+03,2.601738791922236e+03,2.601646381361551e+03,2.604475286197354e+03,2.601869294465087e+03,2.616220723259927e+03,2.627130960003156e+03,2.602332758408223e+03,2.601364598143511e+03,2.600007427453308e+03,2.630881529382395e+03
F11,79,2.600035906435234e+03,2.648920322839666e+03,2.601738791922236e+03,2.601646381361551e+03,2.604475286197354e+03,2.601869294465087e+03,2.616220723259927e+03,2.627130960003156e+03,2.602182994685924e+03,2.601072114670817e+03,2.600007427453308e+03,2.630881529382395e+03
F11,80,2.600027234604826e+03,2.648877208561714e+03,2.601572413344932e+03,2.601646381361551e+03,2.604123259444263e+03,2.601869294465087e+03,2.616220723259927e+03,2.627130960003156e+03,2.601929734182743e+03,2.601037838261029e+03,2.600007427453308e+03,2.630881529382395e+03
F11,81,2.600027132846579e+03,2.648877208561714e+03,2.601215083017507e+03,2.601471315575284e+03,2.604123259444263e+03,2.601693265959273e+03,2.616220723259927e+03,2.627130960003156e+03,2.601923834791736e+03,2.600856107621132e+03,2.600007427453308e+03,2.630881529382395e+03
F11,82,2.600025711551606e+03,2.648877208561714e+03,2.601215083017507e+03,2.601464499885946e+03,2.604123259444263e+03,2.601693265959273e+03,2.616220723259927e+03,2.627130960003156e+03,2.601905167130084e+03,2.600632662074037e+03,2.600007427453308e+03,2.630881529382395e+03
F11,83,2.600025330759604e+03,2.648805951793059e+03,2.601215083017507e+03,2.601456401730816e+03,2.604123259444263e+03,2.601693265959273e+03,2.616220723259927e+03,2.627130960003156e+03,2.601518162606363e+03,2.600607121440708e+03,2.600007427453308e+03,2.630881529382395e+03
F11,84,2.600025058512879e+03,2.648805951793059e+03,2.601215083017507e+03,2.601353192499991e+03,2.604123259444263e+03,2.601693265959273e+03,2.616220723259927e+03,2.627130960003156e+03,2.601518162606363e+03,2.600533942373434e+03,2.600007427453308e+03,2.630654358926006e+03
F11,85,2.600024596255213e+03,2.648700019263713e+03,2.601215083017507e+03,2.601346584734540e+03,2.604123259444263e+03,2.601693265959273e+03,2.615654010705166e+03,2.627130960003156e+03,2.601518162606363e+03,2.600466738525270e+03,2.600007427453308e+03,2.629916465209536e+03
F11,86,2.600024334313061e+03,2.648572596133298e+03,2.601215083017507e+03,2.601324701727057e+03,2.604123259444263e+03,2.601207849889106e+03,2.615654010705166e+03,2.627130960003156e+03,2.601491754867136e+03,2.600408717637980e+03,2.600007427453308e+03,2.629916465209536e+03
F11,87,2.600023917865458e+03,2.648532104564054e+03,2.601159653133594e+03,2.601313684055484e+03,2.604123259444263e+03,2.601207849889106e+03,2.614996665999721e+03,2.627130960003156e+03,2.601291258360507e+03,2.600403361565575e+03,2.600007427453308e+03,2.629916465209536e+03
F11,88,2.600023871067751e+03,2.648532104564054e+03,2.601159653133594e+03,2.601251674579268e+03,2.604123259444263e+03,2.601178612494363e+03,2.614996665999721e+03,2.627130960003156e+03,2.601208022482985e+03,2.600339749648864e+03,2.600007427453308e+03,2.629916465209536e+03
F11,89,2.600023762372262e+03,2.648513394931059e+03,2.601159653133594e+03,2.601038415946032e+03,2.603652678551923e+03,2.601027467625346e+03,2.614896087705303e+03,2.627130960003156e+03,2.601208022482985e+03,2.600274418726650e+03,2.600007427453308e+03,2.629916465209536e+03
F11,90,2.600023347092571e+03,2.648513394931059e+03,2.601104701213375e+03,2.601038415946032e+03,2.603605386496212e+03,2.601027467625346e+03,2.614500707256271e+03,2.627130960003156e+03,2.601208022482985e+03,2.600237287348138e+03,2.600007427453308e+03,2.629916465209536e+03
F11,91,2.600023209939561e+03,2.648513394931059e+03,2.601016409698787e+03,2.601038415946032e+03,2.602803255196839e+03,2.600980613788205e+03,2.614500707256271e+03,2.627130960003156e+03,2.601168235127448e+03,2.600227815811245e+03,2.600007427453308e+03,2.629916465209536e+03
F11,92,2.600023209939561e+03,2.648513394931059e+03,2.600980915619379e+03,2.601036084083409e+03,2.602803255196839e+03,2.600980613788205e+03,2.613839946791636e+03,2.627130960003156e+03,2.601144007917055e+03,2.600189159834758e+03,2.600007427453308e+03,2.629916465209536e+03
F11,93,2.600022040278799e+03,2.648500252208395e+03,2.600980915619379e+03,2.601036084083409e+03,2.602632888938750e+03,2.600980613788205e+03,2.613839946791636e+03,2.627130960003156e+03,2.601144007917055e+03,2.600149975970010e+03,2.600007427453308e+03,2.629916465209536e+03
F11,94,2.600021681232932e+03,2.648424969012433e+03,2.600915230674650e+03,2.601036084083409e+03,2.602254068540517e+03,2.600650086071575e+03,2.613700800098605e+03,2.627130960003156e+03,2.601144007917055e+03,2.600120624038259e+03,2.600007427453308e+03,2.629916465209536e+03
F11,95,2.600021229016188e+03,2.648398818232971e+03,2.600532940719382e+03,2.600989720612012e+03,2.602254068540517e+03,2.600650086071575e+03,2.613354634725443e+03,2.627130960003156e+03,2.600980721854344e+03,2.600102742300719e+03,2.600007427453308e+03,2.629916465209536e+03
F11,96,2.600020883699867e+03,2.648391179405971e+03,2.600532940719382e+03,2.600988046579650e+03,2.602239983214521e+03,2.600600233282160e+03,2.613225081335715e+03,2.627130960003156e+03,2.600980721854344e+03,2.600089991097905e+03,2.600007427453308e+03,2.629916465209536e+03
F11,97,2.600020877029207e+03,2.648391179405971e+03,2.600532940719382e+03,2.600931952689169e+03,2.602239983214521e+03,2.600512025772027e+03,2.613225081335715e+03,2.627130960003156e+03,2.600980721854344e+03,2.600083077941133e+03,2.600007427453308e+03,2.629916465209536e+03
F11,98,2.600020234022933e+03,2.648361606429227e+03,2.600532940719382e+03,2.600931952689169e+03,2.602239983214521e+03,2.600429165314955e+03,2.613225081335715e+03,2.627130960003156e+03,2.600955398390789e+03,2.600075248371875e+03,2.600007427453308e+03,2.629916465209536e+03
F11,99,2.600019486058525e+03,2.648342870488209e+03,2.600459956975058e+03,2.600901305586351e+03,2.602239983214521e+03,2.600297076269199e+03,2.613172369539890e+03,2.627130960003156e+03,2.600720663866355e+03,2.600067987119643e+03,2.600007427453308e+03,2.629916465209536e+03
F11,100,,2.648342870488209e+03,2.600459956975058e+03,2.600871705352401e+03,2.602236042342442e+03,2.600213739173278e+03,2.613079041162082e+03,2.627130960003156e+03,2.600641365772859e+03,2.600065106930202e+03,2.600007427453308e+03,2.629916465209536e+03

Function,Iteration,WSOA,PSO,DE,GA,ABC,GWO,WOA,SCA,HHO,MPA,AO,DBO
F12,0,3.184196340937911e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03,3.200970647183250e+03
F12,1,3.143670334243043e+03,3.154355699583351e+03,3.200970647183250e+03,3.184655748792563e+03,3.194406066913629e+03,2.888164982433251e+03,3.178580894910291e+03,3.140899804540487e+03,3.154731354152840e+03,3.155269312301622e+03,3.200970647183250e+03,3.057794056904989e+03
F12,2,3.062012240351116e+03,2.998544096130860e+03,3.200970647183250e+03,3.087183005147071e+03,3.178622288309798e+03,2.879613447970202e+03,2.973528615538895e+03,2.900252901772652e+03,3.154731354152840e+03,3.155269312301622e+03,3.200970647183250e+03,2.888252050771041e+03
F12,3,3.010428524494567e+03,2.996073183111410e+03,3.200970647183250e+03,3.087183005147071e+03,3.166836484376146e+03,2.873980044759315e+03,2.894851430391603e+03,2.900252901772652e+03,3.154731354152840e+03,3.130341993128718e+03,3.200970647183250e+03,2.888252050771041e+03
F12,4,2.958550790937451e+03,2.987469833678187e+03,3.071448711785721e+03,3.087183005147071e+03,3.137434946903055e+03,2.873980044759315e+03,2.879302621582229e+03,2.900252901772652e+03,3.154731354152840e+03,3.119587604918238e+03,3.200970647183250e+03,2.878053099394412e+03
F12,5,2.956253719898962e+03,2.966755187523291e+03,2.929848084972376e+03,3.060818403169255e+03,3.137434946903055e+03,2.873980044759315e+03,2.879302621582229e+03,2.900252901772652e+03,3.120835503449154e+03,3.108522478680445e+03,3.200970647183250e+03,2.878053099394412e+03
F12,6,2.928370748958046e+03,2.966326396842670e+03,2.929848084972376e+03,3.060704767117028e+03,3.129087484619166e+03,2.873980044759315e+03,2.879302621582229e+03,2.900252901772652e+03,3.105081444847800e+03,2.982558397372976e+03,3.200970647183250e+03,2.878053099394412e+03
F12,7,2.905720670330686e+03,2.966326396842670e+03,2.929848084972376e+03,3.039620161656379e+03,3.125622723536525e+03,2.873560479523932e+03,2.879302621582229e+03,2.900252901772652e+03,3.096463288263199e+03,2.982558397372976e+03,3.200970647183250e+03,2.878053099394412e+03
F12,8,2.905720670330686e+03,2.966326396842670e+03,2.921959728441159e+03,3.034006639604322e+03,3.115253845906151e+03,2.873456765033823e+03,2.877876029766601e+03,2.900252901772652e+03,3.096463288263199e+03,2.957032833964124e+03,3.200970647183250e+03,2.876695621870990e+03
F12,9,2.905720670330686e+03,2.966326396842670e+03,2.921959728441159e+03,3.023852767447891e+03,3.054881362220051e+03,2.873456765033823e+03,2.871863358423320e+03,2.900252901772652e+03,3.060229483972840e+03,2.943287426140150e+03,3.200970647183250e+03,2.876695621870990e+03
F12,10,2.892953814130458e+03,2.959183632507777e+03,2.884178924784521e+03,3.000049145181493e+03,3.054881362220051e+03,2.873456765033823e+03,2.871863358423320e+03,2.900252901772652e+03,3.060229483972840e+03,2.937549067672784e+03,3.200970647183250e+03,2.876695621870990e+03
F12,11,2.892953814130458e+03,2.959183632507777e+03,2.884178924784521e+03,2.996140023062693e+03,3.054881362220051e+03,2.873456765033823e+03,2.871077674333240e+03,2.900252901772652e+03,3.060229483972840e+03,2.924892472216343e+03,3.200970647183250e+03,2.874467613600495e+03
F12,12,2.892953814130458e+03,2.959183632507777e+03,2.884178924784521e+03,2.985463857323459e+03,3.054881362220051e+03,2.873456765033823e+03,2.871077674333240e+03,2.900252901772652e+03,3.060229483972840e+03,2.924892472216343e+03,3.200970647183250e+03,2.874467613600495e+03
F12,13,2.892953814130458e+03,2.959183632507777e+03,2.883670791009127e+03,2.980544695050721e+03,2.974890442753817e+03,2.872095652729421e+03,2.870868815793243e+03,2.900252901772652e+03,3.060229483972840e+03,2.924892472216343e+03,3.200970647183250e+03,2.874467613600495e+03
F12,14,2.892953814130458e+03,2.959183632507777e+03,2.881141282485023e+03,2.974748131010487e+03,2.974890442753817e+03,2.868186676869077e+03,2.870868815793243e+03,2.900252901772652e+03,3.060229483972840e+03,2.921330625686569e+03,3.200970647183250e+03,2.874449831957380e+03
F12,15,2.892953814130458e+03,2.959183632507777e+03,2.880525486828414e+03,2.964063302731794e+03,2.971474646709941e+03,2.868186676869077e+03,2.870701918239213e+03,2.900252901772652e+03,3.060229483972840e+03,2.919687790537188e+03,3.200970647183250e+03,2.874449831957380e+03
F12,16,2.884430317732828e+03,2.959183632507777e+03,2.880342859965571e+03,2.948765202987569e+03,2.971474646709941e+03,2.866921618673292e+03,2.870701918239213e+03,2.900252901772652e+03,3.060229483972840e+03,2.900982767483192e+03,3.200970647183250e+03,2.871658418968283e+03
F12,17,2.884430317732828e+03,2.959183632507777e+03,2.878861553116893e+03,2.940917558562141e+03,2.971474646709941e+03,2.866921618673292e+03,2.870602323325918e+03,2.900252901772652e+03,3.060229483972840e+03,2.895946594946370e+03,3.200970647183250e+03,2.871658418968283e+03
F12,18,2.884430317732828e+03,2.959183632507777e+03,2.874586146864971e+03,2.940559044251059e+03,2.954593091416236e+03,2.866921618673292e+03,2.870602323325918e+03,2.900252901772652e+03,3.057541244766493e+03,2.892587297424144e+03,3.200970647183250e+03,2.871658418968283e+03
F12,19,2.884430317732828e+03,2.959183632507777e+03,2.874586146864971e+03,2.938789872842415e+03,2.954593091416236e+03,2.866173279807506e+03,2.870602323325918e+03,2.900252901772652e+03,3.055996725477230e+03,2.890978771199887e+03,3.200970647183250e+03,2.871493048341162e+03
F12,20,2.884430317732828e+03,2.943900779312706e+03,2.874586146864971e+03,2.938789730333247e+03,2.954593091416236e+03,2.866173279807506e+03,2.866045713042656e+03,2.900252901772652e+03,3.055996725477230e+03,2.888610429421463e+03,3.200970647183250e+03,2.871064258795346e+03
F12,21,2.884430317732828e+03,2.916522716061875e+03,2.871909932551587e+03,2.932281502388690e+03,2.954593091416236e+03,2.866173279807506e+03,2.866045713042656e+03,2.900252901772652e+03,3.055996725477230e+03,2.886017786492309e+03,3.200970647183250e+03,2.868546156338394e+03
F12,22,2.884430317732828e+03,2.916522716061875e+03,2.871909932551587e+03,2.926934396180287e+03,2.904308303169703e+03,2.866173279807506e+03,2.866045713042656e+03,2.900252901772652e+03,3.055996725477230e+03,2.885189379225467e+03,3.200970647183250e+03,2.868546156338394e+03
F12,23,2.884430317732828e+03,2.916522716061875e+03,2.871909932551587e+03,2.926183646756795e+03,2.904308303169703e+03,2.866173279807506e+03,2.865753638615157e+03,2.900252901772652e+03,3.055996725477230e+03,2.885189379225467e+03,3.200970647183250e+03,2.868546156338394e+03
F12,24,2.884430317732828e+03,2.907994922615094e+03,2.871909932551587e+03,2.922592511993094e+03,2.902761615882136e+03,2.866173279807506e+03,2.865753638615157e+03,2.900252901772652e+03,3.049969850858140e+03,2.880182307157953e+03,3.200970647183250e+03,2.868546156338394e+03
F12,25,2.884430317732828e+03,2.907994922615094e+03,2.866838461070159e+03,2.918442332172244e+03,2.902761615882136e+03,2.866173279807506e+03,2.863312417609807e+03,2.900252901772652e+03,3.049969850858140e+03,2.880182307157953e+03,3.200970647183250e+03,2.868297024921826e+03
F12,26,2.884430317732828e+03,2.907994922615094e+03,2.866838461070159e+03,2.918419119836136e+03,2.902761615882136e+03,2.866173279807506e+03,2.863312417609807e+03,2.900252901772652e+03,3.049969850858140e+03,2.876393886697794e+03,3.200970647183250e+03,2.868297024921826e+03
F12,27,2.881801517233108e+03,2.904524111805084e+03,2.866838461070159e+03,2.916321397522631e+03,2.902761615882136e+03,2.866173279807506e+03,2.863312417609807e+03,2.900252901772652e+03,3.034900629838484e+03,2.875623495673756e+03,3.200970647183250e+03,2.868297024921826e+03
F12,28,2.881801517233108e+03,2.904524111805084e+03,2.866838461070159e+03,2.916208783481053e+03,2.902761615882136e+03,2.864639392562116e+03,2.863312417609807e+03,2.890803102690786e+03,3.030807289179400e+03,2.875623495673756e+03,3.200970647183250e+03,2.868205083742932e+03
F12,29,2.880590996087185e+03,2.904524111805084e+03,2.865589429161721e+03,2.915747626197922e+03,2.902761615882136e+03,2.864639392562116e+03,2.863312417609807e+03,2.890803102690786e+03,3.030807289179400e+03,2.875623495673756e+03,3.200970647183250e+03,2.868147889025298e+03
F12,30,2.880590996087185e+03,2.904362787669658e+03,2.865589429161721e+03,2.913626272168422e+03,2.900751272834996e+03,2.864639392562116e+03,2.863296380609361e+03,2.890803102690786e+03,3.030744306006537e+03,2.875412741376103e+03,3.200970647183250e+03,2.868147889025298e+03
F12,31,2.873965368932132e+03,2.904362787669658e+03,2.865589429161721e+03,2.912987766958613e+03,2.900751272834996e+03,2.864639392562116e+03,2.863152002459244e+03,2.889883021443236e+03,3.030744306006537e+03,2.875412741376103e+03,3.200970647183250e+03,2.867970470076176e+03
F12,32,2.873965368932132e+03,2.904362787669658e+03,2.865589429161721e+03,2.912847340736045e+03,2.900278029411077e+03,2.864639392562116e+03,2.863028479934602e+03,2.889883021443236e+03,3.030744306006537e+03,2.875412741376103e+03,3.200970647183250e+03,2.867916139797271e+03
F12,33,2.872571177042170e+03,2.904362787669658e+03,2.865589429161721e+03,2.912847340736045e+03,2.900278029411077e+03,2.864639392562116e+03,2.862649236982370e+03,2.889883021443236e+03,3.030744306006537e+03,2.875412741376103e+03,3.200970647183250e+03,2.867916139797271e+03
F12,34,2.872571177042170e+03,2.904362787669658e+03,2.865589429161721e+03,2.907061638358503e+03,2.900278029411077e+03,2.864639392562116e+03,2.862649236982370e+03,2.889883021443236e+03,3.030744306006537e+03,2.875412741376103e+03,3.200970647183250e+03,2.867809067180564e+03
F12,35,2.870384541084270e+03,2.904362787669658e+03,2.865589429161721e+03,2.907061638358503e+03,2.900051218361074e+03,2.864639392562116e+03,2.862649236982370e+03,2.889883021443236e+03,3.028241743845149e+03,2.875412741376103e+03,3.098711221326646e+03,2.867809067180564e+03
F12,36,2.869036766358195e+03,2.904362787669658e+03,2.865589429161721e+03,2.907061638358503e+03,2.900051218361074e+03,2.864639392562116e+03,2.862649236982370e+03,2.889883021443236e+03,3.010993905948172e+03,2.875412741376103e+03,3.030214861409690e+03,2.867609556500534e+03
F12,37,2.868589311272790e+03,2.904362787669658e+03,2.865589429161721e+03,2.907061638358503e+03,2.900051218361074e+03,2.864639392562116e+03,2.862649236982370e+03,2.889883021443236e+03,3.010993905948172e+03,2.875412741376103e+03,3.002819369401937e+03,2.867609556500534e+03
